insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_ type,distance ,joint_length,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,7,,,Joint,3.258,0.36,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,7,10,,T-Piece,3.454,0.36,0.196,0.162,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,8,,,Joint,3.618,0.776,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,8,11,,Tap,3.8,0.776,0.182,0.592,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,8,12,,Anchor,4.058,0.776,0.44,0.334,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,8,13,,Tap,4.234,0.776,0.616,0.158,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,9,,,Joint,4.394,0.274,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,9,14,,T-Piece,4.58,0.274,0.186,0.086,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,10,,,Joint,4.668,0.256,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,10,15,,Bend,4.798,0.256,0.13,0.124,258,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,11,,,Joint,4.924,3.304,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,12,,,Joint,8.228,0.268,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,12,16,,Bend,8.366,0.268,0.138,0.128,258,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,13,,,Joint,8.496,6.374,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,13,17,,Anchor,9.914,6.374,1.418,4.954,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,13,18,,Other anomaly,10.764,6.374,2.268,4.104,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,14,,,Joint,14.87,6.492,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,14,19,,Bend,18.208,6.492,3.338,3.152,5162,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,15,,,Joint,21.362,6.354,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,15,20,,Metal Loss,21.936,6.354,0.574,5.778,62,33,0.17,External,0.37,25333,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,15,21,,Metal Loss,22.09,6.354,0.728,5.624,56,97,0.24,External,0.38,24848,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,15,22,,Metal Loss,22.162,6.354,0.8,5.552,22,26,0.17,External,0.35,26473,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,15,23,,Bend,25,6.354,3.638,2.714,5422,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,,,Joint,27.716,6.456,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,24,,Metal Loss,27.95,6.456,0.234,6.22,20,27,0.20,External,0.36,26466,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,25,,Metal Loss,28.086,6.456,0.37,6.084,22,48,0.19,External,0.36,26427,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,26,,Metal Loss,28.434,6.456,0.718,5.736,28,26,0.18,External,0.36,26268,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,27,28,Metal Loss,28.552,6.456,0.836,5.618,18,14,0.16,External,0.35,26591,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,28,,Cluster,28.568,6.456,0.852,5.602,50,56,0.25,External,0.38,24998,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,29,28,Metal Loss,28.582,6.456,0.866,5.588,32,56,0.25,External,0.36,25822,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,30,,Metal Loss,28.638,6.456,0.922,5.532,18,7,0.12,External,0.35,26651,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,31,,Metal Loss,28.654,6.456,0.938,5.516,32,14,0.14,External,0.36,26306,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,32,,Metal Loss,28.984,6.456,1.268,5.186,26,11,0.12,External,0.35,26506,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,33,,Metal Loss,29.142,6.456,1.426,5.028,26,14,0.13,External,0.35,26478,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,34,,Metal Loss,30.968,6.456,3.252,3.202,26,65,0.28,External,0.36,25993,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,35,,Bend,31.224,6.456,3.508,2.946,5098,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,36,,Metal Loss,31.276,6.456,3.56,2.894,14,33,0.21,External,0.35,26621,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,37,,Metal Loss,31.302,6.456,3.586,2.868,22,27,0.24,External,0.36,26302,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,38,,Metal Loss,31.454,6.456,3.738,2.716,16,75,0.28,External,0.36,26462,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,39,,Metal Loss,32.028,6.456,4.312,2.142,28,38,0.20,External,0.36,26198,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,40,,Metal Loss,32.704,6.456,4.988,1.466,28,63,0.16,External,0.36,26337,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,41,,Metal Loss,33.056,6.456,5.34,1.114,28,33,0.18,External,0.36,26268,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,42,,Metal Loss,33.212,6.456,5.496,0.958,28,18,0.13,External,0.36,26435,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,43,,Metal Loss,33.278,6.456,5.562,0.892,22,18,0.13,External,0.35,26561,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,44,,Metal Loss,33.392,6.456,5.676,0.778,28,14,0.14,External,0.36,26403,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,45,,Metal Loss,33.594,6.456,5.878,0.576,18,48,0.16,External,0.35,26591,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,46,47,Metal Loss,33.632,6.456,5.916,0.538,22,14,0.14,External,0.35,26540,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,47,,Cluster,33.654,6.456,5.938,0.516,68,20,0.14,External,0.37,25502,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,48,47,Metal Loss,33.678,6.456,5.962,0.492,26,19,0.13,External,0.35,26478,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,49,,Metal Loss,33.778,6.456,6.062,0.392,36,48,0.28,External,0.37,25457,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,50,,Metal Loss,33.922,6.456,6.206,0.248,18,29,0.16,External,0.35,26591,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,16,51,,Metal Loss,34.134,6.456,6.418,0.036,22,22,0.18,External,0.36,26450,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,,,Joint,34.172,6.48,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,52,,Bend,37.866,6.48,3.694,2.784,5314,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,53,54,Metal Loss,38.356,6.48,4.184,2.294,4,19,0.10,External,0.35,26802,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,54,,Cluster,38.374,6.48,4.202,2.276,54,33,0.18,External,0.37,25453,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,55,54,Metal Loss,38.386,6.48,4.214,2.264,32,22,0.18,External,0.36,26140,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,56,,Metal Loss,38.508,6.48,4.336,2.142,44,18,0.15,External,0.36,25948,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,57,,Metal Loss,38.622,6.48,4.45,2.028,46,22,0.10,External,0.36,26222,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,58,,Metal Loss,38.76,6.48,4.588,1.89,22,14,0.12,External,0.35,26582,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,59,60,Metal Loss,39.166,6.48,4.994,1.484,44,36,0.16,External,0.36,25884,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,60,,Cluster,39.192,6.48,5.02,1.458,90,66,0.16,External,0.38,24909,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,61,60,Metal Loss,39.216,6.48,5.044,1.434,28,56,0.15,External,0.36,26370,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,62,,Metal Loss,39.236,6.48,5.064,1.414,14,7,0.10,External,0.35,26728,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,63,,Metal Loss,39.464,6.48,5.292,1.186,22,18,0.12,External,0.35,26582,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,17,64,,Metal Loss,39.484,6.48,5.312,1.166,32,11,0.11,External,0.36,26423,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,18,,,Joint,40.652,0.882,,,,,,,,,8.180000305,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,,,Joint,41.534,18.12,,,,,,,,,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,65,,Wall Thickness Down,41.534,18.12,0,18.118,,,,,,,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,66,,Metal Loss,41.718,18.12,0.184,17.934,28,23,0.15,External,0.46,20394,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,67,,Metal Loss,41.822,18.12,0.288,17.83,4,23,0.10,External,0.45,20805,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,68,,Metal Loss,41.828,18.12,0.294,17.824,18,11,0.11,External,0.46,20671,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,69,,Metal Loss,41.924,18.12,0.39,17.728,4,23,0.12,External,0.45,20803,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,70,,Metal Loss,41.968,18.12,0.434,17.684,50,18,0.12,External,0.47,20098,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,71,,Metal Loss,42.37,18.12,0.836,17.282,22,18,0.12,External,0.46,20592,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,72,,Metal Loss,42.496,18.12,0.962,17.156,28,23,0.12,External,0.46,20485,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,73,,Metal Loss,42.644,18.12,1.11,17.008,36,14,0.14,External,0.47,20251,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,74,,Metal Loss,42.668,18.12,1.134,16.984,36,26,0.14,External,0.47,20251,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,75,,Metal Loss,42.814,18.12,1.28,16.838,8,14,0.12,External,0.45,20778,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,76,,Metal Loss,43.338,18.12,1.804,16.314,40,18,0.12,External,0.47,20266,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,77,,Metal Loss,43.48,18.12,1.946,16.172,26,18,0.14,External,0.46,20468,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,78,,Metal Loss,43.614,18.12,2.08,16.038,36,18,0.13,External,0.46,20295,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,79,,Metal Loss,48.02,18.12,6.486,11.632,26,23,0.15,External,0.46,20440,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,80,,Metal Loss,48.07,18.12,6.536,11.582,26,33,0.14,External,0.46,20468,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,81,,Metal Loss,48.202,18.12,6.668,11.45,44,26,0.15,External,0.47,20027,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,82,,Bend,48.644,18.12,7.11,11.008,9690,,,,,,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,83,,Metal Loss,57.116,18.12,15.582,2.536,26,23,0.30,Internal,0.47,19962,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,84,,Metal Loss,57.178,18.12,15.644,2.474,22,23,0.22,Internal,0.46,20372,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,85,,Metal Loss,57.226,18.12,15.692,2.426,18,14,0.24,Internal,0.46,20466,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,86,,Metal Loss,57.346,18.12,15.812,2.306,14,18,0.21,Internal,0.46,20626,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,87,,Metal Loss,57.422,18.12,15.888,2.23,22,18,0.21,Internal,0.46,20396,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,88,,Metal Loss,57.604,18.12,16.07,2.048,26,23,0.27,Internal,0.47,20068,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,89,,Metal Loss,57.658,18.12,16.124,1.994,8,11,0.22,Internal,0.45,20744,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,90,91,Metal Loss,57.758,18.12,16.224,1.894,26,18,0.24,Internal,0.47,20169,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,91,,Cluster,57.768,18.12,16.234,1.884,50,20,0.24,Internal,0.49,19268,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,92,91,Metal Loss,57.782,18.12,16.248,1.87,22,14,0.24,Internal,0.46,20323,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,93,,Metal Loss,57.984,18.12,16.45,1.668,28,26,0.30,Internal,0.47,19859,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,94,95,Metal Loss,58.084,18.12,16.55,1.568,28,18,0.21,Internal,0.47,20196,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,95,,Cluster,58.092,18.12,16.558,1.56,44,56,0.31,Internal,0.5,18990,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,96,95,Metal Loss,58.098,18.12,16.564,1.554,22,26,0.31,Internal,0.47,20135,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,97,,Metal Loss,58.32,18.12,16.786,1.332,22,11,0.21,Internal,0.46,20396,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,98,,Metal Loss,58.384,18.12,16.85,1.268,14,11,0.24,Internal,0.46,20593,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,99,100,Metal Loss,58.424,18.12,16.89,1.228,18,18,0.21,Internal,0.46,20518,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,100,,Cluster,58.436,18.12,16.902,1.216,46,32,0.27,Internal,0.49,19192,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,101,100,Metal Loss,58.452,18.12,16.918,1.2,22,23,0.27,Internal,0.47,20245,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,102,,Metal Loss,58.506,18.12,16.972,1.146,18,14,0.21,Internal,0.46,20518,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,103,,Metal Loss,58.652,18.12,17.118,1,26,23,0.24,Internal,0.47,20169,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,19,104,,Metal Loss,59.382,18.12,17.848,0.27,36,18,0.13,External,0.46,20295,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,,,Joint,59.654,2.856,,,,,,,,,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,105,,Metal Loss,59.72,2.856,0.066,2.788,26,23,0.19,External,0.46,20325,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,106,,Metal Loss,59.794,2.856,0.14,2.714,18,11,0.12,External,0.46,20657,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,107,,Metal Loss,59.814,2.856,0.16,2.694,32,33,0.19,External,0.47,20143,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,108,,Metal Loss,60.082,2.856,0.428,2.426,30,77,0.16,External,0.46,20312,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,109,,Metal Loss,60.372,2.856,0.718,2.136,14,11,0.12,External,0.46,20714,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,110,,Metal Loss,60.378,2.856,0.724,2.13,48,43,0.15,External,0.47,19943,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,111,,Metal Loss,62.242,2.856,2.588,0.266,8,7,0.14,External,0.45,20772,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,112,113,Metal Loss,62.324,2.856,2.67,0.184,40,30,0.16,External,0.47,20063,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,113,,Cluster,62.338,2.856,2.684,0.17,60,37,0.16,External,0.48,19637,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,114,113,Metal Loss,62.358,2.856,2.704,0.15,18,18,0.12,External,0.46,20657,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,115,116,Metal Loss,62.404,2.856,2.75,0.104,46,14,0.16,External,0.47,19923,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,116,,Cluster,62.416,2.856,2.762,0.092,46,46,0.16,External,0.47,19923,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,117,116,Metal Loss,62.426,2.856,2.772,0.082,8,18,0.12,External,0.45,20778,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,20,118,,Metal Loss,62.47,2.856,2.816,0.038,18,19,0.12,External,0.46,20657,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,21,,,Joint,62.51,18.182,,,,,,,,,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,21,119,,Metal Loss,62.7,18.182,0.19,17.99,44,55,0.14,External,0.47,20084,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,21,120,,Metal Loss,80.51,18.182,18,0.18,44,76,0.14,External,0.47,20084,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,21,121,123,Metal Loss,80.512,18.182,18.002,0.178,26,30,0.16,External,0.46,20412,6.349999905,,,,
d3f9e5a1-7c2b-4f8d-9e3a-5b1c6a4d8f2e,ILI-17,2017,21,122,,Metal Loss,80.514,18.182,18.004,0.176,32,68,0.16,External,0.47,20262,6.349999905,,,,
