insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_ type,distance ,joint_length,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,620,,,,691.98,12.049,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,630,,,,704.029,18.348,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,640,,,,722.377,18.157,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,650,,,,740.534,18.28,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,660,,,,758.814,17.247,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,670,,,,776.06,18.38,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,680,,,,794.441,18.304,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,690,,,,812.744,18.31,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,700,,,,831.054,18.312,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,710,,,,849.366,18.263,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,720,,,,867.629,13.14,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,730,,,,880.77,4.702,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,740,,,,885.471,12.053,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,750,,,,897.524,1.686,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,760,,,,899.21,0.254,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,770,,,,899.465,0.217,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,780,,,,899.682,0.268,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,790,,,,899.95,0.561,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,800,,,,900.511,1.644,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,810,,,,902.155,2.473,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,820,,,,904.628,11.947,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,830,,,,916.575,4.676,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,840,,,,921.251,13.039,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,850,,,,934.29,18.073,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,860,,,,952.363,14.099,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,870,,,,966.462,9.239,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,880,,,,975.702,18.031,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,890,,,,993.733,17.988,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,900,,,,1011.721,18.006,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,910,,,,1029.726,17.911,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,920,,,,1047.637,10.986,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,930,,,,1058.623,12.082,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,940,,,,1070.704,17.869,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,950,,,,1088.574,17.996,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,960,,,,1106.569,17.822,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,970,,,,1124.391,18.023,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,980,,,,1142.415,17.576,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,990,,,,1159.991,17.94,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1000,,,,1177.931,17.741,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1010,,,,1195.672,17.822,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1020,,,,1213.494,20.988,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1030,,,,1234.482,18.32,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1040,,,,1252.802,20.178,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1050,,,,1272.98,18.405,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1060,,,,1291.385,22.349,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1070,,,,1313.734,20.688,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1080,,,,1334.422,6.033,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1090,,,,1340.455,9.283,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1100,,,,1349.738,9.579,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1110,,,,1359.317,18.043,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1120,,,,1377.361,18.051,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1130,,,,1395.412,17.133,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1140,,,,1412.545,18.045,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1150,,,,1430.59,18.087,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1160,,,,1448.677,18.18,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1170,,,,1466.857,15.614,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1180,,,,1482.471,9.939,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1190,,,,1492.41,12.709,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1200,,,,1505.119,12.437,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1210,,,,1517.556,6.312,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1220,,,,1523.868,12.06,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1230,,,,1535.928,9.769,,,,,,,,,,,,,
5dcc8b72-ec74-4fbc-98a5-54c2e5c902ed,ILI-22,2022,1240,,,,1545.698,18.132,,,,,,,,,,,,,
