insp_guid,ili_id,iliyr,joint_number,feature_number,cluster_number,feature_type,distance,joint_length,dist_to_us,dist_to_gs,length,wideth,depth,wall_surface,estimated_repair_factor,burst_pressure,wall_thickness,od_restriction,latitude,longitude,elevation
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2280,,,,3925.538,18.174,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2290,,,,3943.712,18.216,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2300,,,,3961.928,18.056,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2310,,,,3979.984,18.182,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2320,,,,3998.166,18.242,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2330,,,,4016.408,18.192,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2340,,,,4034.6,18.19,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2350,,,,4052.79,18.256,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2360,,,,4071.046,18.126,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2370,,,,4089.172,2.81,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2380,,,,4091.982,18.208,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2390,,,,4110.19,18.254,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2400,,,,4128.444,18.24,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2410,,,,4146.684,18.206,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2420,,,,4164.89,15.904,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2430,,,,4180.794,18.178,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2440,,,,4198.972,18.138,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2450,,,,4217.11,17.294,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2460,,,,4234.404,18.196,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2470,,,,4252.6,18.202,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2480,,,,4270.802,18.188,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2490,,,,4288.99,18.22,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2500,,,,4307.21,18.204,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2510,,,,4325.414,18.206,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2520,,,,4343.62,18.176,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2530,,,,4361.796,18.228,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2540,,,,4380.024,18.224,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2550,,,,4398.248,18.192,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2560,,,,4416.44,18.206,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2570,,,,4434.646,18.14,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2580,,,,4452.786,18.108,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2590,,,,4470.894,18.208,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2600,,,,4489.102,18.084,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2610,,,,4507.186,18.044,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2620,,,,4525.23,18.182,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2630,,,,4543.412,18.196,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2640,,,,4561.608,18.192,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2650,,,,4579.8,18.184,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2660,,,,4597.984,18.214,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2670,,,,4616.198,18.24,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2680,,,,4634.438,18.18,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2690,,,,4652.618,18.214,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2700,,,,4670.832,18.244,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2710,,,,4689.076,18.174,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2720,,,,4707.25,18.148,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2730,,,,4725.398,18.072,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2740,,,,4743.47,18.25,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2750,,,,4761.72,18.242,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2760,,,,4779.962,18.202,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2770,,,,4798.164,18.218,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2780,,,,4816.382,18.216,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2790,,,,4834.598,18.17,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2800,,,,4852.768,18.154,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2810,,,,4870.922,18.224,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2820,,,,4889.146,18.178,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2830,,,,4907.324,18.236,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2840,,,,4925.56,18.226,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2850,,,,4943.786,18.154,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2860,,,,4961.94,18.14,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2870,,,,4980.08,18.192,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2880,,,,4998.272,18.26,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2890,,,,5016.532,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2900,,,,5034.778,18.196,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2910,,,,5052.974,18.076,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2920,,,,5071.05,18.172,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2930,,,,5089.222,18.168,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2940,,,,5107.39,18.052,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2950,,,,5125.442,18.198,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2960,,,,5143.64,18.17,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2970,,,,5161.81,18.228,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2980,,,,5180.038,18.214,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,2990,,,,5198.252,18.14,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3000,,,,5216.392,18.198,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3010,,,,5234.59,18.23,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3020,,,,5252.82,18.184,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3030,,,,5271.004,18.244,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3040,,,,5289.248,18.222,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3050,,,,5307.47,10.786,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3060,,,,5318.256,13.482,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3070,,,,5331.738,6.608,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3080,,,,5338.346,1.986,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3090,,,,5340.332,0.614,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3100,,,,5340.946,3.924,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3110,,,,5344.87,1.428,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3120,,,,5346.298,3.774,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3130,,,,5350.072,0.806,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3140,,,,5350.878,0.996,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3150,,,,5351.874,1.352,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3160,,,,5353.226,0.302,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3170,,,,5353.528,0.828,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3180,,,,5354.356,1.52,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3190,,,,5355.876,0.798,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3200,,,,5356.674,3.714,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3210,,,,5360.388,1.408,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3220,,,,5361.796,3.882,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3230,,,,5365.678,0.514,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3240,,,,5366.192,2.056,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3250,,,,5368.248,10.744,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3260,,,,5378.992,18.184,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3270,,,,5397.176,11.042,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3280,,,,5408.218,18.208,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3290,,,,5426.426,18.228,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3300,,,,5444.654,18.112,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3310,,,,5462.766,18.166,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3320,,,,5480.932,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3330,,,,5499.178,18.262,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3340,,,,5517.44,18.252,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3350,,,,5535.692,18.276,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3360,,,,5553.968,18.174,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3370,,,,5572.142,8.438,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3380,,,,5580.58,4.744,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3390,,,,5585.324,18.256,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3400,,,,5603.58,8.548,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3410,,,,5612.128,18.248,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3420,,,,5630.376,18.234,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3430,,,,5648.61,18.04,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3440,,,,5666.65,18.206,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3450,,,,5684.856,18.176,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3460,,,,5703.032,18.256,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3470,,,,5721.288,18.242,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3480,,,,5739.53,18.24,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3490,,,,5757.77,18.244,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3500,,,,5776.014,18.224,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3510,,,,5794.238,18.184,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3520,,,,5812.422,18.192,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3530,,,,5830.614,18.232,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3540,,,,5848.846,18.232,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3550,,,,5867.078,18.214,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3560,,,,5885.292,18.226,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3570,,,,5903.518,18.234,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3580,,,,5921.752,18.198,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3590,,,,5939.95,18.182,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3600,,,,5958.132,18.226,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3610,,,,5976.358,18.284,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3620,,,,5994.642,18.232,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3630,,,,6012.874,18.256,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3640,,,,6031.13,18.054,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3650,,,,6049.184,18.232,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3660,,,,6067.416,18.094,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3670,,,,6085.51,18.254,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3680,,,,6103.764,18.25,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3690,,,,6122.014,18.232,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3700,,,,6140.246,18.288,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3710,,,,6158.534,18.188,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3720,,,,6176.722,18.224,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3730,,,,6194.946,18.236,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3740,,,,6213.182,17.568,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3750,,,,6230.75,18.216,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3760,,,,6248.966,18.232,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3770,,,,6267.198,18.256,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3780,,,,6285.454,18.196,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3790,,,,6303.65,18.226,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3800,,,,6321.876,18.258,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3810,,,,6340.134,18.258,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3820,,,,6358.392,18.244,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3830,,,,6376.636,18.254,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3840,,,,6394.89,18.198,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3850,,,,6413.088,18.25,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3860,,,,6431.338,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3870,,,,6449.584,18.262,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3880,,,,6467.846,18.254,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3890,,,,6486.1,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3900,,,,6504.346,18.206,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3910,,,,6522.552,18.236,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3920,,,,6540.788,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3930,,,,6559.034,18.272,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3940,,,,6577.306,1.788,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3950,,,,6579.094,18.222,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3960,,,,6597.316,18.282,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3970,,,,6615.598,17.464,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3980,,,,6633.062,18.238,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,3990,,,,6651.3,18.26,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4000,,,,6669.56,18.222,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4010,,,,6687.782,18.274,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4020,,,,6706.056,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4030,,,,6724.302,18.268,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4040,,,,6742.57,18.236,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4050,,,,6760.806,18.226,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4060,,,,6779.032,18.216,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4070,,,,6797.248,18.238,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4080,,,,6815.486,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4090,,,,6833.732,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4100,,,,6851.978,18.234,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4110,,,,6870.212,18.22,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4120,,,,6888.432,18.22,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4130,,,,6906.652,18.21,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4140,,,,6924.862,18.246,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4150,,,,6943.108,18.264,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4160,,,,6961.372,18.238,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4170,,,,6979.61,18.266,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4180,,,,6997.876,18.238,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4190,,,,7016.114,18.21,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4200,,,,7034.324,18.236,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4210,,,,7052.56,18.25,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4220,,,,7070.81,18.258,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4230,,,,7089.068,18.252,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4240,,,,7107.32,18.27,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4250,,,,7125.59,18.222,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4260,,,,7143.812,18.2,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4270,,,,7162.012,18.222,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4280,,,,7180.234,18.232,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4290,,,,7198.466,18.268,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4300,,,,7216.734,8.36,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4310,,,,7225.094,9.482,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4320,,,,7234.576,8.152,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4330,,,,7242.728,10.204,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4340,,,,7252.932,9.272,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4350,,,,7262.204,11.744,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4360,,,,7273.948,10.622,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4370,,,,7284.57,10.786,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4380,,,,7295.356,11.736,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4390,,,,7307.092,10.624,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4400,,,,7317.716,9.278,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4410,,,,7326.994,9.818,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4420,,,,7336.812,11.726,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4430,,,,7348.538,11.618,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4440,,,,7360.156,11.506,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4450,,,,7371.662,11.578,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4460,,,,7383.24,11.138,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4470,,,,7394.378,10.754,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4480,,,,7405.132,18.27,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4490,,,,7423.402,18.264,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4500,,,,7441.666,18.23,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4510,,,,7459.896,19.656,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4520,,,,7479.552,19.648,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4530,,,,7499.2,19.644,,,,,,,,,,,,,
236d9489-1f89-49df-ad59-db96715ecd96,ILI-19,2019,4540,,,,7518.844,13.808,,,,,,,,,,,,,
